13051,3050.00
13053,3050.00
13055,3050.00
20257,4900.00
20357,4900.00
20359,5500.00
22525,5500.00
22547,5500.00
22549,5500.00
22559,5500.00
22587,5500.00
22589,5500.00
22605,5500.00
22607,5500.00
22609,5500.00
22761,5500.00
22763,5500.00
22765,4900.00
22767,5500.00
22769,4900.00
40213,3800.00
60311,5350.00
60313,5350.00
80331,11250.00
80333,11250.00
80335,11250.00
80336,11250.00
80469,11250.00
80539,11250.00
80538,11250.00
50667,3300.00
50668,3300.00
50670,3300.00
50672,3300.00
50674,4550.00
50676,4550.00
50677,4550.00
50678,4550.00
12435,3850.00
40489,3650.00
81241,6850.00
81243,6850.00
81245,6850.00
81541,9600.00
81543,9600.00
81667,9600.00
81669,9600.00
81671,9600.00
81675,9600.00
81677,9600.00
50765,2700.00
50767,2700.00
70191,3550.00
70372,3550.00
70374,3550.00
70376,3550.00
70378,3550.00
60329,5800.00
22303,4300.00
22305,4300.00
22307,4300.00
22309,4300.00
22081,4800.00
22083,4800.00
22085,4800.00
12437,2850.00
12487,2850.00
50968,4300.00
40589,3150.00
40593,3150.00
40595,3150.00
40597,3150.00
40599,3150.00
81673,6350.00
81735,6350.00
81825,6350.00
81829,6350.00
21031,3300.00
21033,3300.00
22115,3300.00
60388,3900.00
60389,3900.00
22359,3450.00
22395,3450.00
60435,4250.00
50825,3200.00
50827,3200.00
12683,3150.00
50739,3000.00
40221,3750.00
40223,3750.00
40225,3750.00
22111,2900.00
22117,2900.00
22119,2900.00
70599,3850.00
13129,2600.00
13127,3500.00
13159,3500.00
60320,5600.00
60487,5600.00
60325,5600.00
60489,5600.00
60431,5600.00
65933,5600.00
60486,5600.00
50829,2700.00
50859,2700.00
50933,2700.00
81679,6700.00
81925,6700.00
81927,6700.00
81929,6700.00
12526,2450.00
60433,3450.00
60437,3450.00
20535,3900.00
20537,3900.00
60385,5350.00
60386,5350.00
13509,2950.00
70195,3850.00
22047,3300.00
22159,3300.00
22175,3300.00
22177,3300.00
22179,3300.00
22391,3300.00
22393,3300.00
12099,3450.00
12347,3450.00
12349,3450.00
12351,3450.00
12359,3450.00
51109,2400.00
13125,2500.00
51065,2900.00
51063,2750.00
51067,2750.00
12107,2950.00
12305,2950.00
12353,2950.00
12357,2950.00
10589,3150.00
13353,3150.00
13627,3150.00
13629,3150.00
50769,2700.00
21129,2850.00
14169,5400.00
14193,5400.00
14195,5400.00
70597,4450.00
51069,2800.00
40468,3000.00
40476,3000.00
40477,3000.00
40479,3000.00
50679,3800.00
51103,3800.00
60322,5350.00
22049,3700.00
51061,2800.00
40237,3800.00
40239,3800.00
40470,3800.00
22397,3650.00
50823,3850.00
22457,3200.00
225´23,3200.00
22527,3200.00
51107,2250.00
51145,2250.00
51147,2250.00
51149,2250.00
22087,4250.00
22089,4250.00
20144,5450.00
20253,5450.00
20255,5450.00
20259,5450.00
21073,2800.00
21075,2800.00
21077,2800.00
40227,2550.00
40229,2550.00
40231,2550.00
40591,2550.00
20249,5800.00
22529,5800.00
13057,2150.00
13583,2300.00
13585,2300.00
13589,2300.00
13591,2300.00
22145,3250.00
60314,3250.00
80933,5950.00
80935,5950.00
10367,3600.00
10369,3600.00
70499,3950.00
70192,3950.00
70469,3950.00
40233,3750.00
40235,3750.00
60547,2800.00
13156,3350.00
10827,4050.00
12159,4050.00
12161,4050.00
12163,4050.00
14197,4050.00
10315,2950.00
10317,2950.00
10319,2950.00
10243,4450.00
10245,4450.00
10247,4450.00
10249,4450.00
40210,3400.00
40212,3400.00
40215,3400.00
40217,3400.00
13465,3200.00
22339,3750.00
22415,3750.00
22453,3750.00
60326,5500.00
60327,5500.00
14089,3150.00
40625,3000.00
40627,3000.00
40629,3000.00
13347,4000.00
13355,4000.00
13357,4000.00
13359,4000.00
13409,4000.00
50997,2450.00
40474,3850.00
12527,3250.00
10711,5050.00
14055,5050.00
14057,5050.00
80689,6500.00
81375,6500.00
81377,6500.00
40219,3500.00
20457,6650.00
20539,6650.00
50996,3550.00
50999,3550.00
13587,2500.00
10709,4850.00
10713,4850.00
20095,4000.00
20099,4000.00
20459,4000.00
20097,3600.00
10555,4550.00
10557,4550.00
21079,2800.00
21147,2800.00
21149,2800.00
20146,7300.00
20148,7300.00
20149,7300.00
13599,3050.00
60488,3750.00
60439,3750.00
70327,3500.00
70329,3500.00
40549,3750.00
13503,3050.00
13505,3050.00
13088,3000.00
13089,3000.00
12619,2150.00
12621,2150.00
12627,2150.00
12629,2150.00
13467,3200.00
65929,3300.00
65931,3300.00
65934,3300.00
65936,3300.00
22523,5250.00
40472,3450.00
51105,2650.00
22399,3600.00
22417,3600.00
60310,5550.00
60312,5550.00
60318,5550.00
22043,3750.00
22045,3750.00
50858,3350.00
60438,3450.00
10318,3350.00
12623,2500.00
50937,3900.00
50939,3900.00
12459,2700.00
12555,2700.00
12557,2700.00
12559,2700.00
12587,2700.00
10785,4900.00
10961,4900.00
10963,4900.00
10965,4900.00
10967,4900.00
10969,4900.00
10997,4900.00
10999,4900.00
80639,6500.00
80686,6500.00
80687,6500.00
51143,2500.00
22419,3550.00
12247,3100.00
12249,3100.00
10365,3350.00
12307,2900.00
12309,2900.00
12203,3450.00
12205,3450.00
12207,3450.00
12209,3450.00
14167,3450.00
50931,4400.00
50935,4400.00
50737,3050.00
40547,4000.00
13469,2850.00
80337,11850.00
80339,11850.00
12103,2850.00
12105,2850.00
12109,2850.00
12277,2850.00
12279,2950.00
22041,3750.00
13435,2950.00
13439,2950.00
12679,2300.00
12681,2300.00
12685,2300.00
12687,2300.00
12689,2300.00
80797,9200.00
80798,9200.00
80799,9200.00
80802,9200.00
80807,6250.00
80809,6250.00
80937,6250.00
80939,6250.00
10115,4400.00
10117,4400.00
10119,4400.00
10178,4400.00
10179,4400.00
10435,4400.00
10551,4550.00
10553,4550.00
10559,4550.00
70565,4200.00
70567,4200.00
80637,6600.00
80638,6600.00
80992,6600.00
80993,6600.00
80634,7650.00
80636,7650.00
13059,2400.00
12043,3000.00
12045,3000.00
12047,3000.00
12049,3000.00
12051,3000.00
12053,3000.00
12055,3000.00
12057,3000.00
12059,3000.00
20354,6100.00
20355,6100.00
60528,3950.00
13158,3300.00
50735,3450.00
22455,3800.00
22459,3800.00
14109,4300.00
14129,4300.00
14163,4300.00
50733,3950.00
60316,4800.00
81539,6350.00
81547,6350.00
81549,6350.00
40545,5000.00
60599,4250.00
10439,3750.00
13187,3750.00
13189,3750.00
40211,3800.00
10405,4800.00
10407,4800.00
10409,4800.00
10437,4800.00
50969,4300.00
22143,3000.00
22147,3000.00
22149,3000.00
12589,2700.00
81737,6150.00
81739,6150.00
81827,6150.00
13403,2950.00
13405,2950.00
13407,2950.00
13437,2950.00
12355,2800.00
60594,5300.00
60596,5300.00
60598,3950.00
14199,4450.00
80801,6650.00
80803,6650.00
80804,6650.00
80805,6650.00
60529,3400.00
81369,7550.00
81371,7550.00
81373,7550.00
81379,7550.00
70619,4100.00
13581,2650.00
13597,2650.00
14052,2650.00
13593,2500.00
70435,3400.00
70439,3400.00
12157,3700.00
12165,3700.00
12167,3700.00
12169,3700.00
13507,3100.00
12101,4050.00
81479,7050.00
10623,5300.00
10787,5300.00
85540,6500.00
40721,2950.00
81545,7450.00
70563,4150.00
70569,4150.00
13086,3550.00
14050,3650.00
14053,3650.00
14059,3650.00
21107,3300.00
21109,3300.00
13595,2550.00
10707,4200.00
10715,4200.00
10717,4200.00
10719,4200.00
10777,4200.00
10779,4200.00
10789,4200.00
10825,4200.00
22299,5500.00
14165,4200.00
