96528,"  1.000,5262 € ",per m^2
85000,"  1.000,9354 € ",per m^2
19372,"  1.001,2138 € ",per m^2
97491,"  1.002,2424 € ",per m^2
39628,"  1.002,2752 € ",per m^2
25745,"  1.002,9412 € ",per m^2
9530,"  1.003,1094 € ",per m^2
7985,"  1.003,4810 € ",per m^2
6458,"  1.003,6076 € ",per m^2
6429,"  1.005,3926 € ",per m^2
95188,"  1.006,8838 € ",per m^2
97727,"  1.007,7036 € ",per m^2
2899,"  1.007,9527 € ",per m^2
57647,"  1.009,4090 € ",per m^2
38877,"  1.009,9032 € ",per m^2
39249,"  1.009,9127 € ",per m^2
66453,"  1.010,2817 € ",per m^2
55768,"  1.010,4097 € ",per m^2
55608,"  1.010,7152 € ",per m^2
97775,"  1.012,6424 € ",per m^2
4932,"  1.013,4796 € ",per m^2
39579,"  1.014,2183 € ",per m^2
17089,"  1.015,9327 € ",per m^2
95237,"  1.016,0099 € ",per m^2
39524,"  1.016,1556 € ",per m^2
4405,"  1.017,1149 € ",per m^2
6249,"  1.018,3796 € ",per m^2
39397,"  1.018,8303 € ",per m^2
36452,"  1.019,4454 € ",per m^2
31039,"  1.019,8480 € ",per m^2
55624,"  1.019,9388 € ",per m^2
95163,"  1.019,9895 € ",per m^2
98530,"  1.020,0900 € ",per m^2
31868,"  1.020,8096 € ",per m^2
98663,"  1.021,2533 € ",per m^2
39606,"  1.022,9654 € ",per m^2
34399,"  1.023,3723 € ",per m^2
6347,"  1.023,6102 € ",per m^2
2791,"  1.025,7672 € ",per m^2
8280,"  1.026,1797 € ",per m^2
56145,"  1.026,4706 € ",per m^2
38486,"  1.028,8894 € ",per m^2
3249,"  1.029,5112 € ",per m^2
38384,"  1.031,7690 € ",per m^2
6279,"  1.032,4083 € ",per m^2
29488,"  1.032,5203 € ",per m^2
95179,"  1.033,8649 € ",per m^2
98894,"  1.036,1111 € ",per m^2
56820,"  1.038,8900 € ",per m^2
16945,"  1.039,5334 € ",per m^2
3149,"  1.039,8687 € ",per m^2
17398,"  1.040,4289 € ",per m^2
15199,"  1.040,6250 € ",per m^2
4617,"  1.042,0548 € ",per m^2
7619,"  1.042,0818 € ",per m^2
98708,"  1.042,7437 € ",per m^2
25799,"  1.043,2719 € ",per m^2
16928,"  1.043,3360 € ",per m^2
99752,"  1.044,0188 € ",per m^2
26936,"  1.044,0968 € ",per m^2
14828,"  1.045,0160 € ",per m^2
91725,"  1.045,3272 € ",per m^2
41944,"  1.045,4545 € ",per m^2
9526,"  1.045,8058 € ",per m^2
17444,"  1.048,0769 € ",per m^2
98706,"  1.048,2690 € ",per m^2
2943,"  1.048,3653 € ",per m^2
2747,"  1.048,5235 € ",per m^2
8258,"  1.049,8664 € ",per m^2
9471,"  1.050,5406 € ",per m^2
7429,"  1.050,8426 € ",per m^2
6456,"  1.051,0262 € ",per m^2
38729,"  1.051,6297 € ",per m^2
98630,"  1.051,9570 € ",per m^2
96167,"  1.052,8401 € ",per m^2
9397,"  1.054,0838 € ",per m^2
9484,"  1.054,1778 € ",per m^2
99958,"  1.055,4785 € ",per m^2
36282,"  1.055,8636 € ",per m^2
29473,"  1.057,5594 € ",per m^2
38381,"  1.058,2454 € ",per m^2
98547,"  1.058,3737 € ",per m^2
6311,"  1.058,5152 € ",per m^2
8239,"  1.059,5285 € ",per m^2
31714,"  1.061,7978 € ",per m^2
36456,"  1.061,9140 € ",per m^2
15849,"  1.062,1255 € ",per m^2
97528,"  1.062,5588 € ",per m^2
37688,"  1.062,6842 € ",per m^2
96268,"  1.063,3694 € ",per m^2
37586,"  1.063,5501 € ",per m^2
7927,"  1.065,5374 € ",per m^2
15936,"  1.067,0329 € ",per m^2
94146,"  1.068,3092 € ",per m^2
97778,"  1.069,9133 € ",per m^2
9249,"  1.070,9056 € ",per m^2
7924,"  1.071,1373 € ",per m^2
32676,"  1.071,2715 € ",per m^2
39517,"  1.072,8780 € ",per m^2
18399,"  1.073,4694 € ",per m^2
6925,"  1.073,8054 € ",per m^2
1623,"  1.074,6567 € ",per m^2
91587,"  1.074,7197 € ",per m^2
8626,"  1.075,6735 € ",per m^2
16224,"  1.076,7643 € ",per m^2
37431,"  1.076,9822 € ",per m^2
7356,"  1.078,2901 € ",per m^2
6369,"  1.078,3951 € ",per m^2
2923,"  1.078,5565 € ",per m^2
66871,"  1.079,5018 € ",per m^2
6295,"  1.080,2442 € ",per m^2
6711,"  1.080,6280 € ",per m^2
17391,"  1.081,3341 € ",per m^2
8468,"  1.082,5629 € ",per m^2
8499,"  1.082,5897 € ",per m^2
57423,"  1.083,8509 € ",per m^2
98639,"  1.083,8672 € ",per m^2
9306,"  1.085,4623 € ",per m^2
17379,"  1.086,3725 € ",per m^2
38707,"  1.088,1789 € ",per m^2
2991,"  1.089,3441 € ",per m^2
4866,"  1.090,6250 € ",per m^2
99759,"  1.091,8360 € ",per m^2
6333,"  1.092,1618 € ",per m^2
19300,"  1.092,1981 € ",per m^2
6464,"  1.092,2485 € ",per m^2
38835,"  1.093,2450 € ",per m^2
48368,"  1.093,5938 € ",per m^2
96365,"  1.093,6478 € ",per m^2
6888,"  1.094,6913 € ",per m^2
29482,"  1.095,1881 € ",per m^2
9619,"  1.095,4541 € ",per m^2
35104,"  1.096,0840 € ",per m^2
21770,"  1.096,2431 € ",per m^2
99765,"  1.096,7141 € ",per m^2
4232,"  1.097,2637 € ",per m^2
2826,"  1.097,4124 € ",per m^2
52455,"  1.097,8261 € ",per m^2
9380,"  1.098,4163 € ",per m^2
3116,"  1.099,6508 € ",per m^2
37359,"  1.099,9103 € ",per m^2
39639,"  1.100,0000 € ",per m^2
19348,"  1.101,5972 € ",per m^2
10717,"  1.101,6650 € ",per m^2
95138,"  1.101,7032 € ",per m^2
58098,"  1.102,1505 € ",per m^2
36179,"  1.102,3054 € ",per m^2
56307,"  1.103,5287 € ",per m^2
38489,"  1.103,5653 € ",per m^2
4763,"  1.105,0556 € ",per m^2
17392,"  1.105,3457 € ",per m^2
35110,"  1.107,8419 € ",per m^2
66885,"  1.108,5796 € ",per m^2
89552,"  1.109,1032 € ",per m^2
18469,"  1.109,4661 € ",per m^2
55774,"  1.109,8535 € ",per m^2
6724,"  1.109,9656 € ",per m^2
39365,"  1.110,3838 € ",per m^2
9629,"  1.110,7012 € ",per m^2
38723,"  1.111,0463 € ",per m^2
6682,"  1.111,7527 € ",per m^2
39387,"  1.112,6856 € ",per m^2
2959,"  1.115,1749 € ",per m^2
4574,"  1.116,4062 € ",per m^2
6800,"  1.116,5294 € ",per m^2
4465,"  1.116,9154 € ",per m^2
8304,"  1.116,9999 € ",per m^2
96523,"  1.118,3348 € ",per m^2
37668,"  1.119,1655 € ",per m^2
95695,"  1.119,2038 € ",per m^2
95698,"  1.119,4107 € ",per m^2
3205,"  1.122,0577 € ",per m^2
37299,"  1.122,6805 € ",per m^2
7366,"  1.122,9921 € ",per m^2
39599,"  1.123,8857 € ",per m^2
6528,"  1.124,1410 € ",per m^2
37298,"  1.124,7676 € ",per m^2
97633,"  1.125,1408 € ",per m^2
97383,"  1.125,3025 € ",per m^2
95359,"  1.126,0863 € ",per m^2
6862,"  1.126,0997 € ",per m^2
99885,"  1.126,3257 € ",per m^2
37539,"  1.127,0559 € ",per m^2
6493,"  1.127,2684 € ",per m^2
17153,"  1.128,3018 € ",per m^2
3158,"  1.128,5714 € ",per m^2
9488,"  1.128,7937 € ",per m^2
8134,"  1.129,0687 € ",per m^2
99991,"  1.129,0690 € ",per m^2
27447,"  1.130,1020 € ",per m^2
19412,"  1.130,5411 € ",per m^2
3054,"  1.134,1107 € ",per m^2
66903,"  1.134,7147 € ",per m^2
29593,"  1.136,4507 € ",per m^2
16306,"  1.137,0261 € ",per m^2
92723,"  1.137,2785 € ",per m^2
19249,"  1.137,3060 € ",per m^2
92545,"  1.137,9808 € ",per m^2
37547,"  1.138,1197 € ",per m^2
6918,"  1.138,4010 € ",per m^2
67829,"  1.138,7592 € ",per m^2
6567,"  1.139,1924 € ",per m^2
98554,"  1.139,9391 € ",per m^2
9468,"  1.140,1459 € ",per m^2
29475,"  1.140,3331 € ",per m^2
1992,"  1.140,4946 € ",per m^2
6536,"  1.140,7735 € ",per m^2
6313,"  1.141,0961 € ",per m^2
2957,"  1.141,9929 € ",per m^2
9399,"  1.142,0034 € ",per m^2
53524,"  1.142,8571 € ",per m^2
16909,"  1.144,0472 € ",per m^2
19370,"  1.144,3375 € ",per m^2
56349,"  1.144,5443 € ",per m^2
9481,"  1.144,8907 € ",per m^2
66951,"  1.145,9627 € ",per m^2
96524,"  1.147,8777 € ",per m^2
65282,"  1.148,0174 € ",per m^2
19386,"  1.148,3315 € ",per m^2
9514,"  1.148,3530 € ",per m^2
1904,"  1.148,4327 € ",per m^2
17109,"  1.148,8260 € ",per m^2
93199,"  1.149,2163 € ",per m^2
6268,"  1.149,7402 € ",per m^2
95686,"  1.150,3720 € ",per m^2
96142,"  1.152,4722 € ",per m^2
54614,"  1.153,1064 € ",per m^2
26490,"  1.153,5836 € ",per m^2
8340,"  1.153,6656 € ",per m^2
95194,"  1.154,1457 € ",per m^2
8062,"  1.154,5643 € ",per m^2
8491,"  1.154,9026 € ",per m^2
37412,"  1.155,4403 € ",per m^2
36214,"  1.155,8127 € ",per m^2
8315,"  1.156,4716 € ",per m^2
8267,"  1.156,9516 € ",per m^2
3253,"  1.157,7229 € ",per m^2
1739,"  1.157,8268 € ",per m^2
2708,"  1.159,3932 € ",per m^2
8119,"  1.159,5764 € ",per m^2
8262,"  1.159,7393 € ",per m^2
17126,"  1.160,4581 € ",per m^2
4626,"  1.161,1608 € ",per m^2
18192,"  1.161,2903 € ",per m^2
56427,"  1.161,4066 € ",per m^2
99706,"  1.162,1437 € ",per m^2
31073,"  1.162,3638 € ",per m^2
66649,"  1.162,3700 € ",per m^2
6905,"  1.162,7944 € ",per m^2
37520,"  1.163,4251 € ",per m^2
8236,"  1.163,7043 € ",per m^2
1456,"  1.164,3576 € ",per m^2
95689,"  1.164,9500 € ",per m^2
92693,"  1.165,1815 € ",per m^2
91731,"  1.165,8751 € ",per m^2
98744,"  1.166,1002 € ",per m^2
17309,"  1.166,1310 € ",per m^2
1994,"  1.166,4654 € ",per m^2
99986,"  1.167,2131 € ",per m^2
37142,"  1.167,5127 € ",per m^2
38685,"  1.167,5944 € ",per m^2
17358,"  1.167,9361 € ",per m^2
4889,"  1.168,2263 € ",per m^2
32683,"  1.168,4258 € ",per m^2
17007,"  1.168,7500 € ",per m^2
37345,"  1.168,9394 € ",per m^2
8459,"  1.169,6778 € ",per m^2
9350,"  1.169,9709 € ",per m^2
95652,"  1.170,0987 € ",per m^2
37441,"  1.170,3227 € ",per m^2
93471,"  1.170,5322 € ",per m^2
96222,"  1.170,5882 € ",per m^2
98634,"  1.172,2883 € ",per m^2
22442,"  1.173,0769 € ",per m^2
56818,"  1.173,2534 € ",per m^2
8606,"  1.173,3893 € ",per m^2
8132,"  1.173,8072 € ",per m^2
39359,"  1.174,7368 € ",per m^2
89441,"  1.175,0000 € ",per m^2
95692,"  1.175,4118 € ",per m^2
19306,"  1.175,6092 € ",per m^2
